sell_type,cust_type,prod_group_type,prod_type,time_type,model,rmse,scenario,smoothing
sell_in,A,g1,가,W,lstm_vn,0.16874319314956665,s2,False
sell_in,A,g2,다,W,lstm_vn,0.1750931292772293,s2,False
sell_in,A,all,가,W,lstm_vn,0.16902226209640503,s2,False
sell_in,A,all,다,W,lstm_vn,0.1755993515253067,s2,False
sell_in,A,all,all,W,lstm_vn,0.16718050837516785,s2,False
sell_in,B,g1,나,W,lstm_vn,0.12857957184314728,s2,False
sell_in,B,g2,라,W,lstm_vn,0.21349523961544037,s2,False
sell_in,B,all,나,W,lstm_vn,0.1291676014661789,s2,False
sell_in,B,all,라,W,lstm_vn,0.2134019285440445,s2,False
sell_in,B,all,all,W,lstm_vn,0.2039576768875122,s2,False
sell_in,C,g1,나,W,lstm_vn,0.05243474245071411,s2,False
sell_in,C,g3,마,W,lstm_vn,0.14386126399040222,s2,False
sell_in,C,all,나,W,lstm_vn,0.05233294144272804,s2,False
sell_in,C,all,마,W,lstm_vn,0.14369513094425201,s2,False
sell_in,C,all,all,W,lstm_vn,0.14251475036144257,s2,False
sell_in,all,g1,가,W,lstm_vn,0.16952361166477203,s2,False
sell_in,all,g1,나,W,lstm_vn,0.09598147124052048,s2,False
sell_in,all,g1,all,W,lstm_vn,0.17597229778766632,s2,False
sell_in,all,g2,다,W,lstm_vn,0.17741286754608154,s2,False
sell_in,all,g2,라,W,lstm_vn,0.21224074065685272,s2,False
sell_in,all,g2,all,W,lstm_vn,0.1709163784980774,s2,False
sell_in,all,g3,마,W,lstm_vn,0.14364591240882874,s2,False
sell_in,all,all,가,W,lstm_vn,0.1682029664516449,s2,False
sell_in,all,all,다,W,lstm_vn,0.17472463846206665,s2,False
sell_in,all,all,나,W,lstm_vn,0.09671806544065475,s2,False
sell_in,all,all,라,W,lstm_vn,0.21368408203125,s2,False
sell_in,all,all,마,W,lstm_vn,0.14399196207523346,s2,False
sell_in,all,all,all,W,lstm_vn,0.1391952633857727,s2,False
sell_out,A,g3,바,W,lstm_vn,0.10508057475090027,s2,False
sell_out,A,g1,가,W,lstm_vn,0.054951801896095276,s2,False
sell_out,A,g2,다,W,lstm_vn,0.16378751397132874,s2,False
sell_out,A,all,바,W,lstm_vn,0.10640179365873337,s2,False
sell_out,A,all,가,W,lstm_vn,0.051247529685497284,s2,False
sell_out,A,all,다,W,lstm_vn,0.15952876210212708,s2,False
sell_out,A,all,all,W,lstm_vn,0.14768363535404205,s2,False
sell_out,B,g3,바,W,lstm_vn,0.04792260006070137,s2,False
sell_out,B,g1,나,W,lstm_vn,0.13656869530677795,s2,False
sell_out,B,g2,라,W,lstm_vn,0.1785099357366562,s2,False
sell_out,B,all,바,W,lstm_vn,0.04796416312456131,s2,False
sell_out,B,all,나,W,lstm_vn,0.13553331792354584,s2,False
sell_out,B,all,라,W,lstm_vn,0.17687566578388214,s2,False
sell_out,B,all,all,W,lstm_vn,0.14433623850345612,s2,False
sell_out,C,g3,바,W,lstm_vn,0.04774545505642891,s2,False
sell_out,C,g3,마,W,lstm_vn,0.10177433490753174,s2,False
sell_out,C,g3,all,W,lstm_vn,0.10229109972715378,s2,False
sell_out,C,g1,나,W,lstm_vn,0.06889142096042633,s2,False
sell_out,C,all,바,W,lstm_vn,0.05281710624694824,s2,False
sell_out,C,all,나,W,lstm_vn,0.07042897492647171,s2,False
sell_out,C,all,마,W,lstm_vn,0.10205502808094025,s2,False
sell_out,C,all,all,W,lstm_vn,0.09977997094392776,s2,False
sell_out,all,g3,바,W,lstm_vn,0.08492985367774963,s2,False
sell_out,all,g3,마,W,lstm_vn,0.10197419673204422,s2,False
sell_out,all,g3,all,W,lstm_vn,0.11156883835792542,s2,False
sell_out,all,g1,가,W,lstm_vn,0.05244170129299164,s2,False
sell_out,all,g1,나,W,lstm_vn,0.10544763505458832,s2,False
sell_out,all,g1,all,W,lstm_vn,0.10735306143760681,s2,False
sell_out,all,g2,다,W,lstm_vn,0.15577687323093414,s2,False
sell_out,all,g2,라,W,lstm_vn,0.18096673488616943,s2,False
sell_out,all,g2,all,W,lstm_vn,0.1613979935646057,s2,False
sell_out,all,all,바,W,lstm_vn,0.08226194977760315,s2,False
sell_out,all,all,가,W,lstm_vn,0.05033149942755699,s2,False
sell_out,all,all,다,W,lstm_vn,0.1564406156539917,s2,False
sell_out,all,all,나,W,lstm_vn,0.10622083395719528,s2,False
sell_out,all,all,라,W,lstm_vn,0.17707346379756927,s2,False
sell_out,all,all,마,W,lstm_vn,0.1010223999619484,s2,False
sell_out,all,all,all,W,lstm_vn,0.10632079094648361,s2,False
